race_id,municipality,csd,first_name,last_name,party,votes_received,total_votes,incumbent,elected,acclaimed,gender,election_year,election_date,position,ward,magnitude,source,province,region,pop_2016
Perth East2018mayor99,Perth East,3531030,Bob,McMillan,Independent,1276,3479,1,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,12261
Perth East2018mayor99,Perth East,3531030,Barry Ford Jr.,Nowack,Independent,300,3479,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,12261
Petawawa2018mayor99,Petawawa,3547076,Dan,Criger,Independent,1485,3742,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,17187
Petawawa2018mayor99,Petawawa,3547076,Bob,Sweet,Independent,2257,3742,1,1,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,17187
Peterborough2018mayor99,Peterborough,3515014,Daryl,Bennett,Independent,8659,27913,1,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,81032
Pickering2018mayor99,Pickering,3518001,Bert,Cortez,Independent,370,19596,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,91771
Pickering2018mayor99,Pickering,3518001,Wesley,Henry,Independent,2620,19596,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,91771
Pickering2018mayor99,Pickering,3518001,Dave,Ryan,Independent,12959,19596,1,1,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,91771
Pincourt2017mayor99,Pincourt,2471070,Yvan,Cardinal,Independent,0,0,1,1,1,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,14558
Pitt Meadows2018Mayor99,Pitt Meadows,5915070,John,Becker,Independent,1200,5508,1,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,18573
Pitt Meadows2018Mayor99,Pitt Meadows,5915070,Bill,Dingwall,Independent,4308,5508,0,1,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,18573
Pointe-Claire2017mayor99,Pointe-Claire,2466097,John,Belvedere,Independent,6268,10434,0,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,31380
Pointe-Claire2017mayor99,Pointe-Claire,2466097,Teodor,Daiev,Independent,214,10434,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,31380
Pointe-Claire2017mayor99,Pointe-Claire,2466097,Aldo,Iermieri,Independent,3125,10434,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,31380
Pointe-Claire2017mayor99,Pointe-Claire,2466097,Timothy,Lloyd Thomas,Independent,827,10434,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,31380
Pont-Rouge2017mayor99,Pont-Rouge,2434017,Lise,Lachance,Independent,340,3085,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,9240
Pont-Rouge2017mayor99,Pont-Rouge,2434017,Ghislain,Langlais,Independent,2041,3085,1,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,9240
Pont-Rouge2017mayor99,Pont-Rouge,2434017,David,Montminy,Independent,704,3085,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,9240
Port Alberni2018Mayor99,Port Alberni,5923008,John,Douglas,Independent,872,6206,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,17678
Port Alberni2018Mayor99,Port Alberni,5923008,Mike,Ruttan,Independent,1181,6206,1,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,17678
Port Alberni2018Mayor99,Port Alberni,5923008,Denis,Sauve,Independent,1472,6206,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,17678
Port Alberni2018Mayor99,Port Alberni,5923008,Kevin,Wright,Independent,523,6206,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,17678
Port Colborne2018mayor99,Port Colborne,3526011,Wayne,Elliott,Independent,1789,6604,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,18306
Port Colborne2018mayor99,Port Colborne,3526011,Ron,St. Jean,Independent,249,6604,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,18306
Port Colborne2018mayor99,Port Colborne,3526011,Bill,Steele,Independent,2634,6604,0,1,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,18306
Port Coquitlam2018Mayor99,Port Coquitlam,5915039,Patrcik,Alambets,Independent,197,11620,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,58612
Port Coquitlam2018Mayor99,Port Coquitlam,5915039,Eric,Hirvonen,Independent,235,11620,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,58612
Port Coquitlam2018Mayor99,Port Coquitlam,5915039,Robin,Smith,Independent,952,11620,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,58612
Port Coquitlam2018Mayor99,Port Coquitlam,5915039,Brad,West,Independent,10236,11620,0,1,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,58612
Port Hope2018mayor99,Port Hope,3514020,Terry,Hickey,Independent,2134,5727,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,16753
Port Hope2018mayor99,Port Hope,3514020,Bob,Sanderson,Independent,3593,5727,1,1,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,16753
Port Moody2018Mayor99,Port Moody,5915043,Mike,Clay,Independent,4151,8696,1,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,33551
Port Moody2018Mayor99,Port Moody,5915043,Rob,Vagramov,Independent,4545,8696,0,1,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,33551
PortagelaPrairie2018mayor99,Portage la Prairie,4609029,Irvine A.,Ferris,Independent,1962,3248,1,1,0,M,2018,2018-10-24,mayor,99,1,Canadian Municipal Barometer,Manitoba,West,13304
PortagelaPrairie2018mayor99,Portage la Prairie,4609029,Erik,Lee,Independent,1286,3248,0,0,0,M,2018,2018-10-24,mayor,99,1,Canadian Municipal Barometer,Manitoba,West,13304
Powell River2018Mayor99,Powell River,5927008,David,Formosa,Independent,2642,4798,1,1,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,13157
Powell River2018Mayor99,Powell River,5927008,Glenn,Holstine,Independent,164,4798,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,13157
Powell River2018Mayor99,Powell River,5927008,Ronald,Woznow,Independent,1992,4798,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,13157
Pr̩vost2017mayor99,Pr̩vost,2475040,Paul,Germain,Renouveau Pr̩vostois avec Paul Germain,3290,5042,0,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,13002
Prince Edward County2018mayor99,Prince Edward County,3513020,Steve,Ferguson,Independent,4981,9928,0,1,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,24735
Prince Edward County2018mayor99,Prince Edward County,3513020,Richard,Whiten,Independent,904,9928,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,24735
Prince George2018Mayor99,Prince George,5953023,Willy,Ens,Independent,1045,12747,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,74003
Prince George2018Mayor99,Prince George,5953023,Lyn,Hall,Independent,11702,12747,1,1,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,74003
Prince Rupert2018Mayor99,Prince Rupert,5947012,Lee,Brain,Independent,0,0,1,1,1,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,12220
PrinceAlbert2016mayor99,Prince Albert,4715066,Conrad,Burns,Independent,1447,10233,0,0,0,M,2016,2016-10-26,mayor,99,1,Canadian Municipal Barometer,Saskatchewan,West,35926
PrinceAlbert2016mayor99,Prince Albert,4715066,Greg,Dionne,Independent,4450,10233,1,1,0,M,2016,2016-10-26,mayor,99,1,Canadian Municipal Barometer,Saskatchewan,West,35926
PrinceAlbert2016mayor99,Prince Albert,4715066,Josh,Morrow,Independent,1562,10233,0,0,0,M,2016,2016-10-26,mayor,99,1,Canadian Municipal Barometer,Saskatchewan,West,35926
PrinceAlbert2016mayor99,Prince Albert,4715066,Martin,Ring,Independent,2774,10233,0,0,0,M,2016,2016-10-26,mayor,99,1,Canadian Municipal Barometer,Saskatchewan,West,35926
Qu̩bec2017mayor99,Qu̩bec,2423027,Daniel,Brisson,Alliance citoyenne de Qu̩bec,1249,205786,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,531902
Qu̩bec2017mayor99,Qu̩bec,2423027,Claude,Gagnon,Independent,817,205786,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,531902
Qu̩bec2017mayor99,Qu̩bec,2423027,Jean-Fran̤ois,Gosselin,Qu̩bec 21 Equipe JF Gosselin,56877,205786,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,531902
Qu̩bec2017mayor99,Qu̩bec,2423027,R̩gis,Labeaume,Equipe Labeaume,113796,205786,1,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,531902
Qu̩bec2017mayor99,Qu̩bec,2423027,Nicolas,Lavigne-Lefebvre,Option Capitale-Nationale,2927,205786,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,531902
Queens2016Mayor99,Queens,1204010,Christopher,Clarke,Independent,1271,3261,1,0,0,M,2016,2016-10-15,mayor,99,1,Canadian Municipal Barometer,Nova Scotia,Atlantic,10307
Queens2016Mayor99,Queens,1204010,Scott,Costen,Independent,404,3261,0,0,0,M,2016,2016-10-15,mayor,99,1,Canadian Municipal Barometer,Nova Scotia,Atlantic,10307
Queens2016Mayor99,Queens,1204010,David,Dagley,Independent,1573,3261,0,1,0,M,2016,2016-10-15,mayor,99,1,Canadian Municipal Barometer,Nova Scotia,Atlantic,10307
Quesnel2018Mayor99,Quesnel,5941013,Bob,Simpson,Independent,0,0,1,1,1,M,2018,2018-10-18,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,9879
Quinte West2018mayor99,Quinte West,3512015,Duncan,Armstrong,Independent,3249,10268,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,43577
Quinte West2018mayor99,Quinte West,3512015,Jim,Harrison,Independent,7019,10268,1,1,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,43577
Quispamsis2016mayor99,Quispamsis,1305057,Gary,Clark,Independent,2411,5137,0,1,0,M,2016,2019-05-09,mayor,99,1,Canadian Municipal Barometer,New Brunswick,Atlantic,18245
Quispamsis2016mayor99,Quispamsis,1305057,Murray,Driscoll,Independent,2200,5137,1,0,0,M,2016,2019-05-09,mayor,99,1,Canadian Municipal Barometer,New Brunswick,Atlantic,18245
Ramara2018deputy mayor99,Ramara,3543019,Maurice,McMillan,Independent,1422,4128,0,0,0,M,2018,2018-10-22,deputy mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,9488
Ramara2018deputy mayor99,Ramara,3543019,John,O'Donnell,Independent,1715,4128,1,1,0,M,2018,2018-10-22,deputy mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,9488
Ramara2018deputy mayor99,Ramara,3543019,Bob,Reynolds,Independent,150,4128,0,0,0,M,2018,2018-10-22,deputy mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,9488
Ramara2018mayor99,Ramara,3543019,Basil,Clarke,Independent,2126,4238,1,1,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,9488
Rawdon2017mayor99,Rawdon,2462037,Bruno,Guilbault,Equipe Guilbault - Parti Rawdonnois,2309,3148,1,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,11057
Rawdon2017mayor99,Rawdon,2462037,Jean-Yves,St-Denis,Independent,839,3148,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,11057
Red Deer County2017Mayor99,Red Deer County,4808001,James,Wood,Independent,2550,3790,1,1,0,M,2017,2017-10-16,mayor,99,1,Canadian Municipal Barometer,Alberta,West,19541
Red Deer2017Mayor99,Red Deer,4808011,Sean,Burke,Independent,2176,18795,0,0,0,M,2017,2017-10-16,mayor,99,1,Canadian Municipal Barometer,Alberta,West,100418
Regina2016mayor99,Regina,4706027,Wayne,Ast,Independent,2413,35570,0,0,0,M,2016,2016-10-26,mayor,99,1,Canadian Municipal Barometer,Saskatchewan,West,215106
Regina2016mayor99,Regina,4706027,Jim,Elliott,Independent,3306,35570,0,0,0,M,2016,2016-10-26,mayor,99,1,Canadian Municipal Barometer,Saskatchewan,West,215106
Regina2016mayor99,Regina,4706027,Tony,Fiacco,Independent,4092,35570,0,0,0,M,2016,2016-10-26,mayor,99,1,Canadian Municipal Barometer,Saskatchewan,West,215106
Regina2016mayor99,Regina,4706027,Michael,Fougere,Independent,24992,35570,1,1,0,M,2016,2016-10-26,mayor,99,1,Canadian Municipal Barometer,Saskatchewan,West,215106
Repentigny2017mayor99,Repentigny,2460013,Bruno,Villeneuve,Parti Damocratique de Repentigny - Le Gardeur,13430,28671,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,84285
Richmond Hill2018mayor99,Richmond Hill,3519038,Abu,Alam,Independent,1238,30635,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,195022
Richmond Hill2018mayor99,Richmond Hill,3519038,Dave,Barrow,Independent,23304,30635,1,1,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,195022
Richmond Hill2018mayor99,Richmond Hill,3519038,Ali,Norooi,Independent,770,30635,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,195022
Richmond Hill2018mayor99,Richmond Hill,3519038,Mino,Tari,Independent,567,30635,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,195022
Richmond2018Mayor99,Richmond,5915015,Malcolm,Brodie,Independent,30452,47392,1,1,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,198309
Richmond2018Mayor99,Richmond,5915015,Lawrence,Chen,Independent,1260,47392,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,198309
Richmond2018Mayor99,Richmond,5915015,Donald,Flintoff,Independent,4204,47392,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,198309
Richmond2018Mayor99,Richmond,5915015,Roy,Sakata,Independent,7942,47392,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,198309
Richmond2018Mayor99,Richmond,5915015,Cliff,Wei,Independent,594,47392,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,198309
Rideau Lakes2018mayor99,Rideau Lakes,3507040,Rob,Dunfield,Independent,1882,5066,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,10326
Rideau Lakes2018mayor99,Rideau Lakes,3507040,Arie,Hoogenboom,Independent,3184,5066,0,1,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,10326
Rimouski2017mayor99,Rimouski,2410043,Pierre,Chass̩,Independent,5615,16571,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,48664
Rimouski2017mayor99,Rimouski,2410043,Djanick,Michaud,Independent,1525,16571,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,48664
Rimouski2017mayor99,Rimouski,2410043,Marc,Parent,Independent,7860,16571,1,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,48664
Rimouski2017mayor99,Rimouski,2410043,Gilles Gaston,Th̩riault,Independent,1571,16571,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,48664
Riverview2016mayor99,Riverview,1306020,Scott,Bulman,Independent,861,5985,0,0,0,M,2016,2019-05-09,mayor,99,1,Canadian Municipal Barometer,New Brunswick,Atlantic,19667
Rivi̬re-du-Loup2017mayor99,Rivi̬re-du-Loup,2412072,Gaaton,Gamache,Independent,1566,7970,1,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,19507
Rivi̬re-du-Loup2017mayor99,Rivi̬re-du-Loup,2412072,Pierre,Levesque,Independent,3008,7970,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,19507
Roberval2017mayor99,Roberval,2491025,Sabin,C̫t̩,Independent,2513,4550,0,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,10046
Roberval2017mayor99,Roberval,2491025,Guy,Larouche,Independent,2037,4550,1,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,10046
Rosem̩re2017mayor99,Rosem̩re,2473020,Patrick,De Geyter,Independent,409,5341,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,13958
Rosem̩re2017mayor99,Rosem̩re,2473020,Eric,Westram,Equipe innovaction plus,3413,5341,0,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,13958
Rouyn-Noranda2017mayor99,Rouyn-Noranda,2486042,Vuyani,Gxoyiya,Independent,142,16036,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,42334
Rouyn-Noranda2017mayor99,Rouyn-Noranda,2486042,Philippe,Marquis,Independent,4369,16036,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,42334
Rouyn-Noranda2017mayor99,Rouyn-Noranda,2486042,Mario,Provencher,Independent,4504,16036,1,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,42334
Rouyn-Noranda2017mayor99,Rouyn-Noranda,2486042,Richard,St-Michel,Independent,36,16036,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,42334
Russell2018mayor99,Russell,3502048,Charles,Armstrong,Independent,765,6022,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,16520
Russell2018mayor99,Russell,3502048,Pierre,Leroux,Independent,3204,6022,1,1,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,16520
Russell2018mayor99,Russell,3502048,Shawn,McNally,Independent,2053,6022,0,0,0,M,2018,2018-10-22,mayor,99,1,Canadian Municipal Barometer,Ontario,Ontario,16520
Saanich2018Mayor99,Saanich,5917021,Fred,Haynes,Independent,15312,31968,0,1,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,114148
Saanich2018Mayor99,Saanich,5917021,David,Shebib,Independent,324,31968,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,114148
Saanich2018Mayor99,Saanich,5917021,Rob,Wickson,Independent,5546,31968,0,0,0,M,2018,2018-10-20,mayor,99,1,Canadian Municipal Barometer,British Columbia,West,114148
Saguenay2017mayor99,Saguenay,2494068,Jean-Pierre,Blackburn,Independent,17209,63529,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,145949
Saguenay2017mayor99,Saguenay,2494068,Dominic,Gagnon,Equipe Dominic Gagnon - Parti des citoyens de Saguenay,3896,63529,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,145949
Saguenay2017mayor99,Saguenay,2494068,Arthur,Gobeil,Independent,11031,63529,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,145949
Saint-Amable2017mayor99,Saint-Amable,2459015,Fran̤ois,Gamache,Essor,1233,4144,1,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,12167
Saint-Amable2017mayor99,Saint-Amable,2459015,St̩phane,Williams,Vision Equipe Staphane Williams,2911,4144,0,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,12167
Saint-Augustin-de-Desmaures2017mayor99,Saint-Augustin-de-Desmaures,2423072,Martin,Corbeil,Independent,2350,7532,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,18820
Saint-Augustin-de-Desmaures2017mayor99,Saint-Augustin-de-Desmaures,2423072,Sylvain,Juneau,Independent,5182,7532,1,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,18820
Saint-Basile-le-Grand2017mayor99,Saint-Basile-le-Grand,2457020,Maurice,Cantin,Parti grandbasilois,1762,5484,1,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,17059
Saint-Basile-le-Grand2017mayor99,Saint-Basile-le-Grand,2457020,Yves,Lessard,Independent,2941,5484,0,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,17059
Saint-Basile-le-Grand2017mayor99,Saint-Basile-le-Grand,2457020,Andr̩,M̩tivier,Independent,781,5484,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,17059
Saint-Bruno-de-Montarville2017mayor99,Saint-Bruno-de-Montarville,2458037,Andr̩,Besner,Parti aquilibre,1491,10978,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,26394
Saint-Bruno-de-Montarville2017mayor99,Saint-Bruno-de-Montarville,2458037,Michel,Deslandes,Independent,139,10978,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,26394
Saint-Bruno-de-Montarville2017mayor99,Saint-Bruno-de-Montarville,2458037,Bruno,Harvey,Independent,1769,10978,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,26394
Saint-Bruno-de-Montarville2017mayor99,Saint-Bruno-de-Montarville,2458037,Martin,Murray,Parti montarvillois,4583,10978,1,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,26394
Saint-Charles-Borrom̩e2017mayor99,Saint-Charles-Borrom̩e,2461035,Robert,Bibeau,Independent,0,0,0,1,1,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,13791
Saint-Colomban2017Mayor99,Saint-Colomban,2475005,Jean,Dumais,Option citoyenne - Equipe Jean Dumais,1271,5357,1,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,16019
Saint-Colomban2017Mayor99,Saint-Colomban,2475005,Xavier-Antoine,Lalande,Ensemble Saint-Colomban,2896,5357,0,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,16019
Saint-Constant2017Mayor99,Saint-Constant,2467035,Jean-Claude,Boyer,Parti du vrai changement - Equipe Jean-Claude Boyer,8369,9444,1,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,27359
Saint-Constant2017Mayor99,Saint-Constant,2467035,Gilles,Pepin,Independent,1075,9444,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,27359
Saint-Eustache2017Mayor99,Saint-Eustache,2472005,Pierre,Charron,Option Saint-Eustache - Equipe Pierre Charron,10036,15389,1,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,44008
Saint-Eustache2017Mayor99,Saint-Eustache,2472005,Robert,St-Germain,Acc̬s Saint-Eustache,1509,15389,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,44008
Saint-F̩licien2017Mayor99,Saint-F̩licien,2491042,Luc,Gibbons,Independent,3073,4652,0,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,10238
Saint-F̩licien2017Mayor99,Saint-F̩licien,2491042,Yvon,Guay,Independent,274,4652,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,10238
Saint-F̩licien2017Mayor99,Saint-F̩licien,2491042,Gilles,Potvin,Independent,1305,4652,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,10238
Saint-Georges2017Mayor99,Saint-Georges,2429073,Claude,Morin,Independent,0,0,1,1,1,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,32513
Saint-Hippolyte2017Mayor99,Saint-Hippolyte,2475045,Bruno,Laroche,Equipe Bruno Laroche,2219,2662,1,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,9113
Saint-Hippolyte2017Mayor99,Saint-Hippolyte,2475045,Gilles,Rousseau,Equipe Rousseau,443,2662,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,9113
Saint-Hyacinthe2017Mayor99,Saint-Hyacinthe,2454048,Claude,Corbeil,Independent,9182,15466,1,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,55648
Saint-Jean-sur-Richelieu2017Mayor99,Saint-Jean-sur-Richelieu,2456083,Claude,Bachand,Avec Bachand,6995,30444,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,95114
Saint-Jean-sur-Richelieu2017Mayor99,Saint-Jean-sur-Richelieu,2456083,Martin,C̫t̩,Independent,671,30444,0,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,95114
Saint-Jean-sur-Richelieu2017Mayor99,Saint-Jean-sur-Richelieu,2456083,Michel,Fecteau,Equipe Fecteau,10953,30444,1,0,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,95114
Saint-Jean-sur-Richelieu2017Mayor99,Saint-Jean-sur-Richelieu,2456083,Alain,Laplante,Equipe Alain Laplante,11825,30444,0,1,0,M,2017,2017-11-05,mayor,99,1,Canadian Municipal Barometer,Quebec,Quebec,95114
