Municipality Type,Municipality,Ward,Position,Gender,First Name,Last Name,Acclaimed,Incumbent,Elected,Votes
Town,Cardston,,Councillor,M,Lloyd,Stewart,N,N,N,409
Town,Cardston,,Councillor,M,Bill,Peavoy,N,Y,N,313
Town,Carstairs,,Mayor,M,Lance,Colby,N,Y,Y,559
Town,Carstairs,,Mayor,M,Cameron,Tolley,N,N,N,232
Town,Carstairs,,Councillor,M,Dean,Allan,N,Y,Y,851
Town,Carstairs,,Councillor,M,Richard,Blair,N,Y,Y,767
Town,Carstairs,,Councillor,M,Martin,Ratz,N,Y,Y,701
Town,Carstairs,,Councillor,F,Shannon,Wilcox,N,N,Y,701
Town,Carstairs,,Councillor,M,Robert,Green,N,Y,Y,660
Town,Carstairs,,Councillor,M,Alexander,Gil,N,Y,Y,625
Town,Carstairs,,Councillor,F,Rhonda,Kraemer-Wise,N,N,N,345
Town,Castor,,Councillor,M,Richard,Elhard,Y,Y,N,
Town,Castor,,Councillor,F,Trudy,Kilner,Y,N,N,
Town,Castor,,Councillor,M,Lonny,Nelner,Y,Y,N,
Town,Castor,,Councillor,M,Tony,Nichols,Y,Y,N,
Town,Castor,,Councillor,M,Travis,Ryan,Y,Y,N,
Town,Castor,,Councillor,F,Brenda,Wismer,Y,Y,N,
Town,Castor,,Councillor,M,Rod,Zinger,Y,Y,N,
Town,Claresholm,,Mayor,M,Douglas William,MacPherson,N,N,Y,554
Town,Claresholm,,Mayor,M,Michael Robert,McAlonan,N,N,N,492
Town,Claresholm,,Mayor,F,Betty (Egbertha),Fieguth,N,N,N,479
Town,Claresholm,,Councillor,M,Bradly H.,Schlossberger,N,N,Y,"1,072"
Town,Claresholm,,Councillor,M,Kieth,Carlson,N,N,Y,"1,071"
Town,Claresholm,,Councillor,M,Craig,Zimmer,N,N,Y,939
Town,Claresholm,,Councillor,F,Lise Dianne,Schulze,N,N,Y,926
Town,Claresholm,,Councillor,M,Gaven Stewart,Moore,N,N,Y,662
Town,Claresholm,,Councillor,F,Donna Murie,Courage,N,N,Y,637
Town,Claresholm,,Councillor,F,Shelley,Ford,N,Y,N,610
Town,Claresholm,,Councillor,M,Lyal,O'Neill,N,Y,N,578
Town,Claresholm,,Councillor,M,Jamie,Cutler,N,Y,N,436
Town,Claresholm,,Councillor,M,Alexander B.,Meic,N,N,N,395
Town,Coaldale,,Mayor,M,Kim S.,Craig,N,Y,Y,"1,149"
Town,Coaldale,,Mayor,M,Jacobus G. M.,Van Rijn,N,N,N,"1,090"
Town,Coaldale,,Councillor,M,William J.,Chapman,N,Y,Y,"1,561"
Town,Coaldale,,Councillor,F,Briane P.,Simpson,N,N,Y,"1,475"
Town,Coaldale,,Councillor,M,Jacen G.,Abrey,N,Y,Y,"1,430"
Town,Coaldale,,Councillor,M,Henry F.,Pauls,N,N,Y,"1,291"
Town,Coaldale,,Councillor,M,Roger A.,Hohm,N,Y,Y,"1,288"
Town,Coaldale,,Councillor,F,Doreen M.,Lloyd,N,N,Y,"1,212"
Town,Coaldale,,Councillor,M,Douglas C.,Page,N,N,N,"1,071"
Town,Coalhurst,,Mayor,M,Dennis,Cassie,Y,Y,N,
Town,Coalhurst,,Councillor,F,Heather,Caldwell,Y,Y,N,
Town,Coalhurst,,Councillor,F,Barbara,Edgecombe-Green,Y,Y,N,
Town,Coalhurst,,Councillor,M,Ronald,Lagemaat,Y,N,N,
Town,Coalhurst,,Councillor,M,Sheldon,Watson,Y,Y,N,
Town,Cochrane,,Mayor,M,Jeff,Genung,N,N,Y,"4,321"
Town,Cochrane,,Mayor,M,Ivan,Brooker,N,Y,N,"2,252"
Town,Cochrane,,Mayor,M,Tom,Hardy,N,N,N,440
Town,Cochrane,,Councillor,M,Morgan,Nagel,N,Y,Y,"4,461"
Town,Cochrane,,Councillor,F,Tara,McFadden,N,Y,Y,"3,429"
Town,Cochrane,,Councillor,F,Marni,Fedeyko,N,N,Y,"3,343"
Town,Cochrane,,Councillor,F,Susan,Flowers,N,N,Y,"3,033"
Town,Cochrane,,Councillor,M,Patrick,Wilson,N,N,Y,"2,446"
Town,Cochrane,,Councillor,M,Alex,Reed,N,N,Y,"2,381"
Town,Cochrane,,Councillor,M,Dan,Cunin,N,N,N,"2,373"
Town,Cochrane,,Councillor,M,Ross,Watson,N,Y,N,"2,368"
Town,Cochrane,,Councillor,M,MIles,Chester,N,N,N,"2,240"
Town,Cochrane,,Councillor,M,Patrick,Price,N,N,N,"2,057"
Town,Cochrane,,Councillor,F,Vivian,Cox,N,N,N,"1,615"
Town,Cochrane,,Councillor,M,Scott,Gibson-Craig,N,N,N,"1,429"
Town,Cochrane,,Councillor,M,Jason,Phillips,N,N,N,"1,422"
Town,Cochrane,,Councillor,F,Bella,Fallis,N,N,N,"1,330"
Town,Cochrane,,Councillor,M,Kent,Liang,N,N,N,707
Town,Coronation,,Councillor,M,Ronald,Checkel,N,N,Y,216
Town,Coronation,,Councillor,F,Victoria,Horkoff,N,Y,Y,206
Town,Coronation,,Councillor,M,Brett,Alderdice,N,Y,Y,196
Town,Coronation,,Councillor,M,Mark,Stannard,N,Y,Y,190
Town,Coronation,,Councillor,F,Jacquelyn,Brigley,N,Y,Y,183
Town,Coronation,,Councillor,F,Shelley,Cook,N,Y,Y,176
Town,Coronation,,Councillor,M,Keith,Griffiths,N,Y,Y,137
Town,Coronation,,Councillor,M,Robert,Tkach,N,N,N,135
Town,Coronation,,Councillor,M,Daryl,Perry,N,N,N,58
Town,Crossfield,,Mayor,F,Jo,Tennant,N,Y,Y,518
Town,Crossfield,,Mayor,M,Lorne (Justin),Gustafson,N,N,N,274
Town,Crossfield,,Mayor,M,R. Gregg,Moss,N,N,N,224
Town,Crossfield,,Councillor,M,Devon,Helfrich,N,Y,Y,614
Town,Crossfield,,Councillor,F,Elizabeth (Liz),Grace,N,N,Y,512
Town,Crossfield,,Councillor,M,Glenn,Price,N,N,Y,503
Town,Crossfield,,Councillor,F,Bethany (Beth),Gabriel,N,N,Y,493
Town,Crossfield,,Councillor,M,James,Ginter,N,Y,N,421
Town,Crossfield,,Councillor,M,Hadi,Feltham,N,Y,N,365
Town,Crossfield,,Councillor,F,Cherlyn,Cottier,N,N,N,354
Town,Crossfield,,Councillor,F,Elizabeth,Fraser,N,N,N,329
Town,Daysland,,Mayor,M,Edward,Kusalik,Y,Y,N,
Town,Daysland,,Councillor,M,Murray,Candlish,Y,N,N,
Town,Daysland,,Councillor,F,Jeanny,Fisher,Y,N,N,
Town,Daysland,,Councillor,M,Allan,McLeod,Y,N,N,
Town,Daysland,,Councillor,M,James,Robertson,Y,Y,N,
Town,Devon,,Mayor,M,Raymond,Ralph,N,N,Y,618
Town,Devon,,Mayor,M,Murray,Abtosway,N,N,N,565
Town,Devon,,Mayor,F,Anita Marie,Fisher,N,N,N,413
Town,Devon,,Mayor,M,Stephen,Lindop,N,Y,N,386
Town,Devon,,Councillor,F,Tanya,Hugh,N,Y,Y,"1,341"
Town,Devon,,Councillor,M,Juston,Porter,N,Y,Y,"1,074"
Town,Devon,,Councillor,M,Blake,Adams,N,Y,Y,950
Town,Devon,,Councillor,F,Stacey R.,May,N,Y,Y,922
Town,Devon,,Councillor,M,Chris,Fish,N,N,Y,785
Town,Devon,,Councillor,F,Sandra,Koroll,N,Y,Y,668
Town,Devon,,Councillor,M,Marc,Haine,N,N,N,648
Town,Devon,,Councillor,M,Allan John,Macaulay,N,N,N,625
Town,Devon,,Councillor,M,Grant A.,Geldart,N,N,N,621
Town,Devon,,Councillor,F,Sheila,Aitken,N,N,N,607
Town,Devon,,Councillor,M,Andrew,Wesa,N,N,N,602
Town,Devon,,Councillor,M,Mark,Grimson,N,N,N,569
Town,Devon,,Councillor,M,Michael,Laveck,N,Y,N,540
Town,Didsbury,,Mayor,F,Rhonda,Hunter,N,N,Y,513
Town,Didsbury,,Mayor,F,Joyce,McCoy,N,N,N,441
Town,Didsbury,,Mayor,M,Norm,Quantz,N,N,N,415
Town,Didsbury,,Mayor,M,Rick,Mousseau,N,Y,N,200
Town,Didsbury,,Mayor,M,Keegon,McPherson,N,N,N,80
Town,Didsbury,,Councillor,F,Dorothy,Moore,N,N,Y,"1,002"
Town,Didsbury,,Councillor,M,Mel,Crothers,N,N,Y,750
Town,Didsbury,,Councillor,M,Erhard,Poggemiller,N,N,Y,689
Town,Didsbury,,Councillor,M,Bill,Windsor,N,N,Y,650
Town,Didsbury,,Councillor,M,Curt,Engel,N,N,Y,616
Town,Didsbury,,Councillor,M,John,Baswick,N,N,Y,522
Town,Didsbury,,Councillor,F,Kim,Moore,N,Y,N,464
Town,Didsbury,,Councillor,M,LaVar,Adams,N,Y,N,444
Town,Didsbury,,Councillor,F,Gail,Nowlan,N,Y,N,411
Town,Didsbury,,Councillor,F,Sheila,Schulz,N,Y,N,404
Town,Didsbury,,Councillor,M,Garth,Hollinger,N,Y,N,366
Town,Didsbury,,Councillor,F,Deb,Patten,N,N,N,362
Town,Didsbury,,Councillor,F,Dany,Piepgrass,N,N,N,345
Town,Didsbury,,Councillor,M,Mike,Caughy,N,N,N,342
Town,Didsbury,,Councillor,M,Wilfred,Helkenberg,N,N,N,294
Town,Didsbury,,Councillor,M,Robert,Davidson,N,N,N,249
Town,Didsbury,,Councillor,M,Pat,Rowden,N,N,N,186
Town,Drayton Valley,,Mayor,M,Michael,Doerksen,N,N,Y,850
Town,Drayton Valley,,Mayor,F,Brandy,Fredrickson,N,N,N,648
Town,Drayton Valley,,Mayor,F,Cecile,Shewfelt,N,N,N,252
Town,Drayton Valley,,Councillor,M,Eric,Butz,N,N,Y,"1,039"
Town,Drayton Valley,,Councillor,F,Fayrell,Wheeler,N,Y,Y,941
Town,Drayton Valley,,Councillor,M,William (Bill),Ballas,N,N,Y,873
Town,Drayton Valley,,Councillor,M,Corey,Peebles,N,N,Y,795
Town,Drayton Valley,,Councillor,F,Nancy,Dodds,N,N,Y,762
Town,Drayton Valley,,Councillor,M,Amila,Gammana,N,N,Y,738
Town,Drayton Valley,,Councillor,M,Graham,Long,N,Y,N,735
Town,Drayton Valley,,Councillor,F,Susan,Madill,N,N,N,705
Town,Drayton Valley,,Councillor,M,Randy,Rye,N,N,N,651
Town,Drumheller,,Mayor,F,Heather Joanne,Colberg,N,N,Y,"2,128"
Town,Drumheller,,Mayor,F,Sharel May,Shoff,N,N,N,492
Town,Drumheller,,Councillor,M,Frederic Jean Joseph,Makowecki,N,N,Y,"1,847"
Town,Drumheller,,Councillor,M,Anthony Paul,Lacher,N,N,Y,"1,450"
Town,Drumheller,,Councillor,F,Kristyne,Demott,N,N,Y,"1,297"
Town,Drumheller,,Councillor,F,Lisa Justine,Hansen-Zacharuk,N,Y,Y,"1,204"
Town,Drumheller,,Councillor,M,William Jay,Garbutt,N,Y,Y,"1,113"
Town,Drumheller,,Councillor,M,Thomas Victor,Zariski,N,Y,Y,"1,089"
Town,Drumheller,,Councillor,M,Patrick Brenden,Kolafa,N,Y,N,966
Town,Drumheller,,Councillor,M,Dwayne,Nagy,N,N,N,717
Town,Drumheller,,Councillor,M,Allan,Kendrick,N,N,N,687
Town,Drumheller,,Councillor,F,Tara,McMillan,N,Y,N,674
Town,Drumheller,,Councillor,F,Margaret Mary,English,N,N,N,528
Town,Drumheller,,Councillor,F,Elizabeth Jane,Gallagher,N,N,N,489
Town,Drumheller,,Councillor,M,Gregory A,Polzin,N,N,N,304
Town,Drumheller,,Councillor,M,John,Graham,N,N,N,267
Town,Drumheller,,Councillor,M,Len,Denbrok,N,N,N,220
Town,Drumheller,,Councillor,M,Kalon,Sykes,N,N,N,209
Town,Drumheller,,Councillor,M,Pierre Peter Anthony,Rhodes,N,N,N,173
Town,Eckville,,Mayor,F,Helen,Posti,Y,Y,N,
Town,Eckville,,Councillor,M,Ken,Chapman,Y,N,N,
Town,Eckville,,Councillor,F,Colleen,Ebden,Y,Y,N,
Town,Eckville,,Councillor,F,Karin,Engen,Y,N,N,
Town,Eckville,,Councillor,M,Dwayne,Meyers,Y,Y,N,
Town,Eckville,,Councillor,F,Laurie,Phillips,Y,N,N,
Town,Eckville,,Councillor,M,Kevin,See,Y,Y,N,
Town,Edson,,Mayor,M,Kevin,Zahara,N,N,Y,"1,160"
Town,Edson,,Mayor,M,Greg,Pasychny,N,Y,N,735
Town,Edson,,Councillor,F,Janet,Wilkinson,N,Y,Y,"1,303"
Town,Edson,,Councillor,F,Krystal,Baier,N,N,Y,"1,286"
Town,Edson,,Councillor,M,Gean,Chouinard,N,Y,Y,"1,120"
Town,Edson,,Councillor,M,Trevor,Bevan,N,Y,Y,"1,010"
Town,Edson,,Councillor,F,Jacqui,Currie,N,N,Y,996
Town,Edson,,Councillor,M,Troy Christian,Sorensen,N,N,Y,908
Town,Edson,,Councillor,M,Doug,Woodhouse,N,N,N,885
Town,Edson,,Councillor,M,Johnny,Walker,N,N,N,703
Town,Elk Point,,Mayor,M,Lorne,Young,N,N,Y,300
Town,Elk Point,,Mayor,M,Parrish,Tung,N,Y,N,126
Town,Elk Point,,Councillor,M,Dwayne,Yaremkevich,N,Y,Y,271
Town,Elk Point,,Councillor,F,Sherry,Bower-Gagne,N,N,Y,242
Town,Elk Point,,Councillor,F,Terri,Hampson,N,N,Y,207
Town,Elk Point,,Councillor,F,Debra Lynn,McQuinn,N,Y,Y,206
Town,Elk Point,,Councillor,F,Jennifer,Van Der Hoek,N,N,N,182
Town,Elk Point,,Councillor,F,Bernice,Capjack,N,Y,N,162
Town,Elk Point,,Councillor,M,Henry,Botting,N,N,N,69
Town,Fairview,,Mayor,M,Gordon,MacLeod,Y,Y,N,
Town,Fairview,,Councillor,M,John Paul,Buck,N,Y,Y,348
Town,Fairview,,Councillor,F,Jenna,Dacyk-Armstrong,N,N,Y,317
Town,Fairview,,Councillor,M,Tim,Schindel,N,Y,Y,308
Town,Fairview,,Councillor,F,Dianne,Golob,N,N,Y,229
Town,Fairview,,Councillor,F,Bryarly,Parker (Sych),N,N,Y,220
Town,Fairview,,Councillor,F,Nicole,Halvorson,N,N,Y,216
Town,Fairview,,Councillor,M,Larry,Chorney,N,Y,N,173
Town,Fairview,,Councillor,M,Owen,Stanford,N,Y,N,173
Town,Fairview,,Councillor,M,Jeffrey,Johnston,N,N,N,162
Town,Fairview,,Councillor,M,Peter,Robertson,N,Y,N,155
Town,Falher,,Councillor,M,Robert,Lauze,N,N,Y,220
Town,Falher,,Councillor,M,Bradley,Drouin,N,N,Y,192
Town,Falher,,Councillor,M,Geoff,Turnquist,N,N,Y,179
Town,Falher,,Councillor,M,Rene,Limoges,N,Y,Y,177
Town,Falher,,Councillor,F,Donna,Buchinski,N,Y,Y,147
Town,Falher,,Councillor,F,Lindsay,Brown,N,Y,Y,120
Town,Falher,,Councillor,M,Gary,Braithwaite,N,Y,Y,105
Town,Falher,,Councillor,F,Sandra,Primeau,N,Y,N,97
Town,Fort Macleod,,Mayor,M,Brent,Feyter,N,N,Y,579
Town,Fort Macleod,,Mayor,M,Winston William (Bill),Kells,N,N,N,553
Town,Fort Macleod,,Mayor,M,Rene,Gendre,N,Y,N,71
Town,Fort Macleod,,Councillor,M,Jim,Monteith,N,N,Y,933
Town,Fort Macleod,,Councillor,M,David L.,Orr,N,N,Y,918
Town,Fort Macleod,,Councillor,M,Gord,Wolstenholme,N,Y,Y,645
Town,Fort Macleod,,Councillor,F,Kristi,Edwards,N,N,Y,617
Town,Fort Macleod,,Councillor,M,Marco,Van Huigenbos,N,N,Y,577
Town,Fort Macleod,,Councillor,M,Werner Junior,Dressler,N,N,Y,563
Town,Fort Macleod,,Councillor,M,Michael,Dyck,N,Y,N,545
Town,Fort Macleod,,Councillor,M,Mike,Dawson,N,N,N,448
Town,Fort Macleod,,Councillor,M,Theodore (Ted),Buzunis,N,N,N,345
Town,Fort Macleod,,Councillor,F,Donna,Bird,N,N,N,201
Town,Fort Macleod,,Councillor,F,Sherry,Hirsche,N,N,N,167
Town,Fort Macleod,,Councillor,M,Robert Joesph (Joe),Rigaux,N,N,N,156
Town,Fort Macleod,,Councillor,F,Dee,Coma,N,N,N,133
Town,Fort Macleod,,Councillor,F,Mary Anne,Gendre,N,N,N,80
Town,Fox Creek,,Mayor,M,James,Hailes,N,N,Y,275
Town,Fox Creek,,Mayor,M,Robin,Gervais,N,N,N,193
Town,Fox Creek,,Mayor,M,Stacy,Hanlon,N,N,N,113
Town,Fox Creek,,Mayor,M,Joseph Roy Franklin,Herold,N,N,N,88
Town,Fox Creek,,Mayor,M,Tom,Gislason,N,N,N,23
Town,Fox Creek,,Councillor,M,Shawn,Watson,N,N,Y,436
Town,Fox Creek,,Councillor,F,Sheila,Gilmour,N,N,Y,434
Town,Fox Creek,,Councillor,F,Diane,Ahn,N,N,Y,413
Town,Fox Creek,,Councillor,F,Brenda,Burridge,N,Y,Y,398
Town,Fox Creek,,Councillor,F,Wendy,Chaychuk-Rieger,N,N,Y,379
Town,Fox Creek,,Councillor,F,Meesha McMullen,Bainton,N,N,Y,350
Town,Fox Creek,,Councillor,F,Oksana,Atwood,N,N,N,296
Town,Fox Creek,,Councillor,F,Tammy,Sikkes,N,N,N,160
Town,Gibbons,,Mayor,M,Dan,Deck,N,N,Y,501
Town,Gibbons,,Mayor,F,Louise,Bauder,N,Y,N,239
Town,Gibbons,,Councillor,M,Jaycinth (Jay),Millante,N,N,Y,459
Town,Gibbons,,Councillor,F,Loraine,Berry,N,N,Y,423
Town,Gibbons,,Councillor,F,Amber,Harris,N,Y,Y,406
Town,Gibbons,,Councillor,F,Jean,Woodger,N,Y,Y,338
Town,Gibbons,,Councillor,M,Norman,Sandahl,N,N,Y,334
Town,Gibbons,,Councillor,M,Darren,McCann,N,Y,Y,319
Town,Gibbons,,Councillor,F,Suzanne,Stack,N,N,N,315
Town,Gibbons,,Councillor,M,Mathew,Barker,N,N,N,304
Town,Gibbons,,Councillor,M,Ed,Parsons,N,Y,N,277
Town,Grande Cache,,Mayor,M,Herb,Castle,N,Y,Y,643
Town,Grande Cache,,Mayor,M,Rod,Head,N,N,N,451
Town,Grande Cache,,Councillor,M,Duane,Didow,N,N,Y,669
Town,Grande Cache,,Councillor,M,Johannes Yo,Zwart,N,Y,Y,653
Town,Grande Cache,,Councillor,M,Jim,Savory,N,N,Y,635
Town,Grande Cache,,Councillor,M,Robert,Staples,N,Y,Y,520
Town,Grande Cache,,Councillor,M,Tyler,Olsen,N,N,Y,492
Town,Grande Cache,,Councillor,F,Yvonne,Rempel,N,Y,Y,479
Town,Grande Cache,,Councillor,M,James,Miles,N,N,N,460
Town,Grande Cache,,Councillor,F,Mary,Nelson,N,Y,N,453
Town,Grande Cache,,Councillor,M,Dale,Clarke,N,N,N,373
Town,Grande Cache,,Councillor,F,Michelle,Bailey,N,N,N,251
Town,Grande Cache,,Councillor,M,Neil,Bailey,N,N,N,223
Town,Granum,,Councillor,M,Duncan,McLean,N,N,Y,132
Town,Granum,,Councillor,F,Helen,Kehoe,N,N,Y,107
Town,Granum,,Councillor,M,Barin,Beresford,N,Y,Y,93
Town,Granum,,Councillor,M,Bernie,Kennedy,N,Y,Y,91
Town,Granum,,Councillor,F,Arlette,Heck,N,N,Y,85
Town,Granum,,Councillor,M,Walter,Gripping,N,N,N,83
Town,Granum,,Councillor,F,Crystal,Wilde,N,N,N,81
Town,Granum,,Councillor,F,Zoria,Harrison,N,Y,N,52
Town,Granum,,Councillor,M,John,Connor,N,Y,N,42
Town,Granum,,Councillor,F,Catherine,Connor,N,N,N,30
Town,Grimshaw,,Mayor,M,Bob,Regal,Y,Y,N,
Town,Grimshaw,,Councillor,F,Wendy,Wald,N,N,Y,249
Town,Grimshaw,,Councillor,M,Dirk,Thompson,N,Y,Y,234
Town,Grimshaw,,Councillor,F,Colleen,Sklapsky,N,N,Y,211
Town,Grimshaw,,Councillor,M,Steve,Hennings,N,N,Y,203
Town,Grimshaw,,Councillor,F,Stacey,Messner,N,N,Y,192
Town,Grimshaw,,Councillor,M,Dennis,Sukeroff,N,N,Y,187
Town,Grimshaw,,Councillor,F,Tanya,Wearden,N,Y,N,179
Town,Grimshaw,,Councillor,F,Cherie,Oakley,N,N,N,166
Town,Hanna,,Mayor,M,Chris,Warwick,Y,Y,N,
Town,Hanna,,Councillor,M,Kyle,Olsen,N,N,Y,573
Town,Hanna,,Councillor,F,Connie,Deadlock,N,N,Y,570
Town,Hanna,,Councillor,M,"Gerald ""Brass""",Campion,N,Y,Y,484
Town,Hanna,,Councillor,F,Sandra Lynn,Beaudoin,N,N,Y,460
Town,Hanna,,Councillor,M,Larry,Stickel,N,Y,Y,448
Town,Hanna,,Councillor,F,Melanie,Jensen,N,N,Y,441
Town,Hanna,,Councillor,F,Sheila,Taylor,N,N,N,379
Town,Hanna,,Councillor,M,Jason William,Smith,N,Y,N,338
Town,Hanna,,Councillor,M,Vernon,Thuroo,N,N,N,305
Town,Hanna,,Councillor,M,Todd David,Wallace,N,N,N,270
Town,Hanna,,Councillor,M,Richard Allen,Preston,N,Y,N,231
Town,Hanna,,Councillor,M,Jerry Allen,Kruse,N,Y,N,143
Town,Hardisty,,Councillor,F,Penny,Wurz,N,Y,Y,148
Town,Hardisty,,Councillor,M,Douglas Charles,Irving,N,N,Y,142
Town,Hardisty,,Councillor,M,Roger Charles,Gaetzman,N,N,Y,140
Town,Hardisty,,Councillor,F,Connie,Beringer,N,Y,Y,119
Town,Hardisty,,Councillor,M,Dean A.C.,Lane,N,Y,Y,115
Town,Hardisty,,Councillor,M,Leo,Lefebvre,N,Y,N,90
Town,High Level,,Mayor,F,Crystal,McAteer,Y,Y,N,
Town,High Level,,Councillor,M,Boyd Ernst,Langford,N,Y,Y,244
Town,High Level,,Councillor,M,Michael Gordon,Morgan,N,Y,Y,220
Town,High Level,,Councillor,F,Beth,Gillis,N,N,Y,184
Town,High Level,,Councillor,M,Ellis Edward,Forest,N,Y,Y,154
Town,High Level,,Councillor,M,Terry F.,Jessiman,N,N,Y,152
Town,High Level,,Councillor,M,Brent Allan,Anderson,N,N,Y,139
Town,High Level,,Councillor,F,Cheryl A.,Cunningham-Burns,N,N,N,117
Town,High Level,,Councillor,M,David Patrick,Williams,N,N,N,99
Town,High Level,,Councillor,F,Bonnie Diane,Gochee,N,N,N,90
Town,High Level,,Councillor,M,Michael Scott,Chandler,N,Y,N,89
Town,High Level,,Councillor,M,Ozdemir,Onal,N,N,N,67
Town,High Level,,Councillor,M,Barkley Heath,May,N,N,N,65
Town,High Level,,Councillor,M,Alan,Forsyth,N,N,N,30
Town,High Prairie,,Mayor,M,Brian,Panasiuk,N,N,Y,415
Town,High Prairie,,Mayor,F,Linda,Cox,N,Y,N,234
Town,High Prairie,,Councillor,F,Donna,Deynaka,N,Y,Y,459
Town,High Prairie,,Councillor,M,Arlen,Quartly,N,Y,Y,450
Town,High Prairie,,Councillor,F,Debbie,Rose,N,Y,Y,434
Town,High Prairie,,Councillor,M,Michael,Long,N,Y,Y,414
Town,High Prairie,,Councillor,M,Brian,Gilroy,N,Y,Y,352
Town,High Prairie,,Councillor,F,Judy,Stenhouse,N,N,Y,289
Town,High Prairie,,Councillor,M,Barry,Sharkawi,N,N,N,271
Town,High Prairie,,Councillor,M,Aaron,Klassen,N,N,N,226
Town,High Prairie,,Councillor,M,Ross,Burgar,N,N,N,86
Town,High River,,Mayor,M,Craig Lyle,Snodgrass,N,Y,Y,"2,374"
Town,High River,,Mayor,M,Paul,Milligan,N,N,N,"1,009"
Town,High River,,Councillor,F,Catherine Anne,Couey,N,Y,Y,"2,859"
Town,High River,,Councillor,M,Michael,Nychyk,N,Y,Y,"2,381"
Town,High River,,Councillor,M,Bruce,Masterman,N,Y,Y,"2,364"
Town,High River,,Councillor,M,Don,Moore,N,Y,Y,"2,312"
Town,High River,,Councillor,F,Carol,MacMillan,N,N,Y,"1,694"
Town,High River,,Councillor,M,James,Kinghorn,N,N,Y,"1,501"
Town,High River,,Councillor,M,Terry,Coleman,N,N,N,"1,415"
Town,High River,,Councillor,M,Shane Patrick,Tiessen,N,N,N,"1,352"
Town,High River,,Councillor,M,Justin Leroy Kral,Murphy,N,N,N,816
Town,Hinton,,Mayor,M,Marcel,Michaels,N,N,Y,"1,321"
Town,Hinton,,Mayor,M,Stuart,Taylor,N,N,N,844
Town,Hinton,,Mayor,F,Benita,Smit,N,N,N,308
Town,Hinton,,Councillor,M,Albert,Ostashek,N,Y,Y,"1,622"
Town,Hinton,,Councillor,M,Tyler,Waugh,N,N,Y,"1,522"
Town,Hinton,,Councillor,M,Ryan,Maguhn,N,Y,Y,"1,449"
Town,Hinton,,Councillor,M,Dewly,Nelson,N,N,Y,"1,437"
Town,Hinton,,Councillor,M,Trevor Lawrence,Haas,N,N,Y,"1,320"
Town,Hinton,,Councillor,F,JoAnn (Jo),Race,N,N,Y,"1,293"
Town,Hinton,,Councillor,M,Alain,Steinemann,N,N,N,835
Town,Hinton,,Councillor,M,Don,Harrison,N,N,N,807
Town,Innisfail,,Mayor,M,Jim,Romane,N,N,Y,"1,168"
Town,Innisfail,,Mayor,M,Brian,Spiller,N,Y,N,727
Town,Innisfail,,Councillor,F,Jean,Barclay,N,N,Y,"1,409"
Town,Innisfail,,Councillor,M,Donald,Hill,N,N,Y,"1,309"
Town,Innisfail,,Councillor,M,Glen,Carritt,N,N,Y,"1,138"
Town,Innisfail,,Councillor,M,Gavin,Bates,N,Y,Y,974
Town,Innisfail,,Councillor,M,Danny,Rieberger,N,Y,Y,956
Town,Innisfail,,Councillor,M,Douglas,Bos,N,Y,Y,864
Town,Innisfail,,Councillor,F,Mary,Flemming,N,N,N,729
Town,Innisfail,,Councillor,F,Christa,Lamboo,N,N,N,671
Town,Innisfail,,Councillor,M,Ron,King,N,N,N,594
Town,Innisfail,,Councillor,F,Angela,Sande,N,N,N,564
Town,Innisfail,,Councillor,M,David,Toms,N,N,N,278
Town,Irricana,,Councillor,M,Kim P.,Schmaltz,N,Y,Y,270
Town,Irricana,,Councillor,M,Frank,Friesen,N,Y,Y,210
Town,Irricana,,Councillor,F,Tracy,Shields,N,N,Y,203
Town,Irricana,,Councillor,M,Ted,Coffey,N,N,Y,160
Town,Irricana,,Councillor,M,Jim,Bryson,N,N,Y,156
Town,Irricana,,Councillor,F,Mavis,Hallman,N,Y,N,151
Town,Irricana,,Councillor,M,Gregory,Simpson,N,N,N,129
Town,Irricana,,Councillor,M,Nathanial,Fleming,N,N,N,88
Town,Irricana,,Councillor,F,Debbie,Day,N,N,N,46
Town,Killam,,Mayor,M,Rubin (Ben),Kellert,Y,N,N,
Town,Killam,,Councillor,F,Brenda,Grove,Y,Y,N,
Town,Killam,,Councillor,M,Richard,Krys,Y,Y,N,
Town,Killam,,Councillor,F,Brenda,McDermott,Y,Y,N,
Town,Killam,,Councillor,F,Heidi,Pierce,Y,N,N,
Town,Lamont,,Mayor,M,Bill,Skinner,Y,Y,N,
Town,Lamont,,Councillor,M,Kirk,Perrin,N,N,Y,218
Town,Lamont,,Councillor,M,David,Taylor,N,Y,Y,218
Town,Lamont,,Councillor,M,Perry,Koroluk,N,N,Y,194
Town,Lamont,,Councillor,M,Jody,Foulds,N,N,Y,188
Town,Lamont,,Councillor,M,Douglas,Pewarchuk,N,Y,Y,180
Town,Lamont,,Councillor,M,Al,Harvey,N,N,Y,161
Town,Lamont,,Councillor,M,Ellis,Oberle,N,N,N,133
Town,Lamont,,Councillor,F,Gwen,Wozny,N,N,N,129
Town,Legal,,Councillor,M,Fred,Malott,N,N,Y,222
Town,Legal,,Councillor,F,Carol,Tremblay,N,Y,Y,222
Town,Legal,,Councillor,F,Annette,Hammond,N,N,Y,208
Town,Legal,,Councillor,M,Pat,Hills,N,Y,Y,197
Town,Legal,,Councillor,F,Trina,Jones,N,Y,Y,161
