mun_c,mun_n,reg_c,reg_n,arr_c,arr_n,poste_c,type_poste_c,type_poste_d,nom,prenom,sexe,sortant,parti_n,nb_electeurs_maire,nb_votes_candidat,nb_votes_rejetes,statut_candidat_d
50072,Nicolet,17,Centre-du-Québec,,,3,C,Conseiller,Rousseau,Jean,m,SORTA,,6478,2510,185,Élu
50072,Nicolet,17,Centre-du-Québec,,,4,C,Conseiller,Biron,Stéphane,m,SORTA,,6478,0,0,Élu sans opposition
50072,Nicolet,17,Centre-du-Québec,,,5,C,Conseiller,Dubois,Geneviève,f,NONSO,,6478,2172,115,Élu
50072,Nicolet,17,Centre-du-Québec,,,5,C,Conseiller,Proulx,Hébert,m,NONSO,,6478,880,115,Non élu
50072,Nicolet,17,Centre-du-Québec,,,6,C,Conseiller,Jutras,Denis,m,SORTA,,6478,0,0,Élu sans opposition
79030,Nominingue,15,Laurentides,,,0,M,Maire,Décarie,Georges,m,NONSO,Équipe Décarie,2322,739,80,Élu
79030,Nominingue,15,Laurentides,,,0,M,Maire,Généreux,Yves,m,SORTA,Avenir Nominingue,2322,554,80,Non élu
79030,Nominingue,15,Laurentides,,,1,C,Conseiller,Bernatchez,Laurette,f,NONSO,Avenir Nominingue,2322,399,38,Non élu
79030,Nominingue,15,Laurentides,,,1,C,Conseiller,Lacelle,Gaétan,m,SORTA,Équipe Décarie,2322,662,38,Élu
79030,Nominingue,15,Laurentides,,,1,C,Conseiller,Marino,Philippe,m,NONSO,,2322,269,38,Non élu
79030,Nominingue,15,Laurentides,,,2,C,Conseiller,Bouchard,Maggy,f,NONSO,Équipe Décarie,2322,512,46,Non élu
79030,Nominingue,15,Laurentides,,,2,C,Conseiller,Lalonde,Pierre,m,NONSO,,2322,282,46,Non élu
79030,Nominingue,15,Laurentides,,,2,C,Conseiller,Poirier,Louis-Philippe,m,NONSO,Avenir Nominingue,2322,527,46,Élu
79030,Nominingue,15,Laurentides,,,3,C,Conseiller,L'Heureux,Diane,f,NONSO,Équipe Décarie,2322,698,69,Élu
79030,Nominingue,15,Laurentides,,,3,C,Conseiller,Ragot,Rodrigue,m,SORTA,Avenir Nominingue,2322,601,69,Non élu
79030,Nominingue,15,Laurentides,,,4,C,Conseiller,Denutte,Ignace,m,SORTA,Équipe Décarie,2322,576,35,Élu
79030,Nominingue,15,Laurentides,,,4,C,Conseiller,Godard,Benoit,m,NONSO,Avenir Nominingue,2322,521,35,Non élu
79030,Nominingue,15,Laurentides,,,4,C,Conseiller,Picard,Jacques,m,NONSO,,2322,241,35,Non élu
79030,Nominingue,15,Laurentides,,,5,C,Conseiller,Auger,Nathalie,f,NONSO,Équipe Décarie,2322,685,70,Élu
79030,Nominingue,15,Laurentides,,,5,C,Conseiller,Varennes,Marcel,m,NONSO,Avenir Nominingue,2322,613,70,Non élu
79030,Nominingue,15,Laurentides,,,6,C,Conseiller,Deslauriers,Alain,m,NONSO,Avenir Nominingue,2322,511,44,Non élu
79030,Nominingue,15,Laurentides,,,6,C,Conseiller,Labrie,Frédéric,m,NONSO,,2322,281,44,Non élu
79030,Nominingue,15,Laurentides,,,6,C,Conseiller,Tremblay,Carole,f,NONSO,Équipe Décarie,2322,530,44,Élu
92040,Normandin,2,Saguenay--Lac-Saint-Jean,,,0,M,Maire,Bilodeau,Daniel,m,NONSO,,2494,308,18,Non élu
92040,Normandin,2,Saguenay--Lac-Saint-Jean,,,0,M,Maire,Fortin,Mario,m,NONSO,,2494,1311,18,Élu
92040,Normandin,2,Saguenay--Lac-Saint-Jean,,,1,C,Conseiller,Cantin,Claudette,f,SORTA,,2494,0,0,Élu sans opposition
92040,Normandin,2,Saguenay--Lac-Saint-Jean,,,2,C,Conseiller,Darveau,Marie-Lou,f,NONSO,,2494,0,0,Élu sans opposition
92040,Normandin,2,Saguenay--Lac-Saint-Jean,,,3,C,Conseiller,Potvin,Francois,m,NONSO,,2494,848,28,Élu
92040,Normandin,2,Saguenay--Lac-Saint-Jean,,,3,C,Conseiller,Robert,Jocelyn,m,SORTA,,2494,761,28,Non élu
92040,Normandin,2,Saguenay--Lac-Saint-Jean,,,4,C,Conseiller,Girard,Michel,m,SORTA,,2494,0,0,Élu sans opposition
92040,Normandin,2,Saguenay--Lac-Saint-Jean,,,5,C,Conseiller,Boisclair,Daniel,m,SORTA,,2494,810,38,Élu
92040,Normandin,2,Saguenay--Lac-Saint-Jean,,,5,C,Conseiller,Drapeau,Jacquelin,m,NONSO,,2494,789,38,Non élu
92040,Normandin,2,Saguenay--Lac-Saint-Jean,,,6,C,Conseiller,Duchesne,Paul-Émile,m,SORTA,,2494,601,49,Non élu
92040,Normandin,2,Saguenay--Lac-Saint-Jean,,,6,C,Conseiller,Gauthier,Robin,m,NONSO,,2494,987,49,Élu
87115,Normétal,8,Abitibi-Témiscamingue,,,0,M,Maire,Bureau,Rachel,f,SORTA,,653,47,3,Non élu
87115,Normétal,8,Abitibi-Témiscamingue,,,0,M,Maire,Dickey,Jacques,m,NONSO,,653,190,3,Élu
87115,Normétal,8,Abitibi-Témiscamingue,,,0,M,Maire,Théberge,Daniel,m,NONSO,,653,163,3,Non élu
87115,Normétal,8,Abitibi-Témiscamingue,,,1,C,Conseiller,Joseph,Martin,m,NONSO,,653,0,0,Élu sans opposition
87115,Normétal,8,Abitibi-Témiscamingue,,,2,C,Conseiller,Marcotte,Djino,m,SORTA,,653,0,0,Élu sans opposition
87115,Normétal,8,Abitibi-Témiscamingue,,,3,C,Conseiller,Desbiens,Ghislain,m,NONSO,,653,0,0,Élu sans opposition
87115,Normétal,8,Abitibi-Témiscamingue,,,4,C,Conseiller,Lévesque,Jean-François,m,NONSO,,653,0,0,Élu sans opposition
87115,Normétal,8,Abitibi-Témiscamingue,,,5,C,Conseiller,Paquet,Guylaine,f,NONSO,,653,0,0,Élu sans opposition
87115,Normétal,8,Abitibi-Témiscamingue,,,6,C,Conseiller,Dubois,Marilyn,f,NONSO,,653,257,10,Élu
87115,Normétal,8,Abitibi-Témiscamingue,,,6,C,Conseiller,Jolin,Nancy,f,NONSO,,653,138,10,Non élu
45050,North Hatley,5,Estrie,,,0,M,Maire,Gronan,John,m,NONSO,,521,108,4,Non élu
45050,North Hatley,5,Estrie,,,0,M,Maire,Page,Michael,m,SORTA,,521,252,4,Élu
45050,North Hatley,5,Estrie,,,1,C,Conseiller,Farrugia,Pauline,f,NONSO,,521,0,0,Élu sans opposition
45050,North Hatley,5,Estrie,,,1,C,Conseiller,Grimard,Daniel,m,NONSO,,521,0,0,Désistement
45050,North Hatley,5,Estrie,,,2,C,Conseiller,Davis Gerrish,Marcella,f,NONSO,,521,158,5,Élu
45050,North Hatley,5,Estrie,,,2,C,Conseiller,Dudgeon,Michael,m,SORTA,,521,57,5,Non élu
45050,North Hatley,5,Estrie,,,2,C,Conseiller,Grayson,Michael,m,NONSO,,521,144,5,Non élu
45050,North Hatley,5,Estrie,,,3,C,Conseiller,Munkittrick,Michael,m,SORTA,,521,0,0,Élu sans opposition
45050,North Hatley,5,Estrie,,,4,C,Conseiller,Haller,Carrol,f,SORTA,,521,0,0,Élu sans opposition
45050,North Hatley,5,Estrie,,,4,C,Conseiller,Munkittrick,Michael,m,SORTA,,521,0,0,Désistement
45050,North Hatley,5,Estrie,,,5,C,Conseiller,Loomis,Dara Jane,f,SORTA,,521,87,8,Non élu
45050,North Hatley,5,Estrie,,,5,C,Conseiller,Villeneuve,Claude,m,NONSO,,521,269,8,Élu
45050,North Hatley,5,Estrie,,,6,C,Conseiller,Beaulieu,Alain,m,NONSO,,521,226,18,Élu
45050,North Hatley,5,Estrie,,,6,C,Conseiller,Ostiguy,Gérald,m,SORTA,,521,120,18,Non élu
19010,Notre-Dame-Auxiliatrice-de-Buckland,12,Chaudière-Appalaches,,,0,M,Maire,Laflamme,Juliette,f,SORTA,,0,0,0,Élu sans opposition
19010,Notre-Dame-Auxiliatrice-de-Buckland,12,Chaudière-Appalaches,,,1,C,Conseiller,Talbot,Daniel,m,SORTA,,0,0,0,Élu sans opposition
19010,Notre-Dame-Auxiliatrice-de-Buckland,12,Chaudière-Appalaches,,,2,C,Conseiller,Brochu,Karine,f,SORTA,,0,0,0,Élu sans opposition
19010,Notre-Dame-Auxiliatrice-de-Buckland,12,Chaudière-Appalaches,,,3,C,Conseiller,Turgeon,Roland,m,SORTA,,0,0,0,Élu sans opposition
19010,Notre-Dame-Auxiliatrice-de-Buckland,12,Chaudière-Appalaches,,,4,C,Conseiller,Turmel,Jean-Yves,m,SORTA,,0,0,0,Élu sans opposition
19010,Notre-Dame-Auxiliatrice-de-Buckland,12,Chaudière-Appalaches,,,5,C,Conseiller,Rouillard,Nancy,f,NONSO,,0,0,0,Élu sans opposition
19010,Notre-Dame-Auxiliatrice-de-Buckland,12,Chaudière-Appalaches,,,6,C,Conseiller,Blouin,Sylvie,f,NONSO,,0,0,0,Élu sans opposition
80015,Notre-Dame-de-Bonsecours,7,Outaouais,,,0,M,Maire,Fortier,Carol,m,NONSO,,0,0,0,Élu sans opposition
80015,Notre-Dame-de-Bonsecours,7,Outaouais,,,1,C,Conseiller,Laflamme,Pierre,m,SORTA,,0,0,0,Élu sans opposition
80015,Notre-Dame-de-Bonsecours,7,Outaouais,,,2,C,Conseiller,Vaillancourt,Galia,f,SORTA,,0,0,0,Élu sans opposition
80015,Notre-Dame-de-Bonsecours,7,Outaouais,,,3,C,Conseiller,Beauchamp,Denis,m,NONSO,,0,0,0,Désistement
80015,Notre-Dame-de-Bonsecours,7,Outaouais,,,3,C,Conseiller,Beaulieu,Louise,f,NONSO,,0,0,0,Élu sans opposition
80015,Notre-Dame-de-Bonsecours,7,Outaouais,,,4,C,Conseiller,Ippersiel,Pierre,m,SORTA,,0,0,0,Élu sans opposition
80015,Notre-Dame-de-Bonsecours,7,Outaouais,,,5,C,Conseiller,Charlebois,Guy,m,SORTA,,0,0,0,Élu sans opposition
80015,Notre-Dame-de-Bonsecours,7,Outaouais,,,6,C,Conseiller,Gauthier,James,m,SORTA,,0,0,0,Élu sans opposition
39015,Notre-Dame-de-Ham,17,Centre-du-Québec,,,0,M,Maire,Mc Sween,France,f,SORTA,,0,0,0,Élu sans opposition
39015,Notre-Dame-de-Ham,17,Centre-du-Québec,,,1,C,Conseiller,Allard,Johanne,f,SORTA,,0,0,0,Élu sans opposition
39015,Notre-Dame-de-Ham,17,Centre-du-Québec,,,2,C,Conseiller,Nolette,Lise,f,SORTA,,0,0,0,Élu sans opposition
39015,Notre-Dame-de-Ham,17,Centre-du-Québec,,,3,C,Conseiller,Paquette,Pascal,m,SORTA,,0,0,0,Élu sans opposition
39015,Notre-Dame-de-Ham,17,Centre-du-Québec,,,4,C,Conseiller,Hudon,Guy,m,SORTA,,0,0,0,Élu sans opposition
39015,Notre-Dame-de-Ham,17,Centre-du-Québec,,,5,C,Conseiller,Delisle,Nancy,f,NONSO,,0,0,0,Élu sans opposition
39015,Notre-Dame-de-Ham,17,Centre-du-Québec,,,5,C,Conseiller,Ramsay,Jacques,m,NONSO,,0,0,0,Désistement
39015,Notre-Dame-de-Ham,17,Centre-du-Québec,,,5,C,Conseiller,Roy,Michel,m,NONSO,,0,0,0,Désistement
39015,Notre-Dame-de-Ham,17,Centre-du-Québec,,,6,C,Conseiller,Lavigne,Jean-Luc,m,SORTA,,0,0,0,Élu sans opposition
71065,Notre-Dame-de-l'Île-Perrot,16,Montérégie,,,0,M,Maire,Nichols,Marie-Claude,f,SORTA,Option citoyens,0,0,0,Élu sans opposition
71065,Notre-Dame-de-l'Île-Perrot,16,Montérégie,,,1,C,Conseiller,Deschênes,Danie,f,SORTA,Option citoyens,0,306,4,Élu
71065,Notre-Dame-de-l'Île-Perrot,16,Montérégie,,,1,C,Conseiller,Montesano,Jacques,m,NONSO,,0,71,4,Non élu
71065,Notre-Dame-de-l'Île-Perrot,16,Montérégie,,,2,C,Conseiller,Lemire,Sylvain,m,SORTA,Option citoyens,0,0,0,Élu sans opposition
71065,Notre-Dame-de-l'Île-Perrot,16,Montérégie,,,3,C,Conseiller,Lauzon,Daniel,m,SORTA,Option citoyens,0,0,0,Élu sans opposition
71065,Notre-Dame-de-l'Île-Perrot,16,Montérégie,,,4,C,Conseiller,Groulx,Bernard,m,SORTA,Option citoyens,0,0,0,Élu sans opposition
71065,Notre-Dame-de-l'Île-Perrot,16,Montérégie,,,5,C,Conseiller,Pigeon,Normand,m,SORTA,Option citoyens,0,0,0,Élu sans opposition
71065,Notre-Dame-de-l'Île-Perrot,16,Montérégie,,,6,C,Conseiller,D'Anjou,Claude,m,NONSO,,0,231,4,Non élu
71065,Notre-Dame-de-l'Île-Perrot,16,Montérégie,,,6,C,Conseiller,Fournel,Jean,m,SORTA,Option citoyens,0,302,4,Élu
62055,Notre-Dame-de-la-Merci,14,Lanaudière,,,0,M,Maire,Hottin,Michel,m,NONSO,,1122,327,8,Non élu
62055,Notre-Dame-de-la-Merci,14,Lanaudière,,,0,M,Maire,Turcotte,Roxanne,f,NONSO,,1122,356,8,Élu
62055,Notre-Dame-de-la-Merci,14,Lanaudière,,,1,C,Conseiller,Proulx,Madeleine,f,SORTA,,1122,0,0,Élu sans opposition
62055,Notre-Dame-de-la-Merci,14,Lanaudière,,,2,C,Conseiller,Baillargeon,Johanne,f,NONSO,,1122,0,0,Élu sans opposition
62055,Notre-Dame-de-la-Merci,14,Lanaudière,,,3,C,Conseiller,Lapierre,André,m,SORTA,,1122,336,50,Élu
62055,Notre-Dame-de-la-Merci,14,Lanaudière,,,3,C,Conseiller,Rondeau,Claude,m,NONSO,,1122,300,50,Non élu
62055,Notre-Dame-de-la-Merci,14,Lanaudière,,,4,C,Conseiller,Savage,André,m,NONSO,,1122,0,0,Élu sans opposition
62055,Notre-Dame-de-la-Merci,14,Lanaudière,,,5,C,Conseiller,Parent,Isabelle,f,SORTA,,1122,0,0,Élu sans opposition
62055,Notre-Dame-de-la-Merci,14,Lanaudière,,,6,C,Conseiller,Lalonde,Alain,m,SORTA,,1122,0,0,Élu sans opposition
80020,Notre-Dame-de-la-Paix,7,Outaouais,,,0,M,Maire,Bock,Daniel,m,SORTA,,586,0,0,Élu sans opposition
80020,Notre-Dame-de-la-Paix,7,Outaouais,,,1,C,Conseiller,Colinet,Florence,f,SORTA,,586,0,0,Élu sans opposition
80020,Notre-Dame-de-la-Paix,7,Outaouais,,,2,C,Conseiller,Rouleau,Jean-Paul,m,SORTA,,586,144,3,Élu
80020,Notre-Dame-de-la-Paix,7,Outaouais,,,2,C,Conseiller,Rouleau,Marie-Élaine,f,NONSO,,586,97,3,Non élu
80020,Notre-Dame-de-la-Paix,7,Outaouais,,,3,C,Conseiller,Dagenais,Krystelle,f,NONSO,,586,152,9,Élu
80020,Notre-Dame-de-la-Paix,7,Outaouais,,,3,C,Conseiller,Dupuis,Michel,m,NONSO,,586,44,9,Non élu
80020,Notre-Dame-de-la-Paix,7,Outaouais,,,3,C,Conseiller,Séguin,Céline,f,NONSO,,586,39,9,Non élu
80020,Notre-Dame-de-la-Paix,7,Outaouais,,,4,C,Conseiller,Laframboise,Joëlle,f,NONSO,,586,0,0,Élu sans opposition
80020,Notre-Dame-de-la-Paix,7,Outaouais,,,5,C,Conseiller,Cabana,Myriam,f,SORTA,,586,0,0,Élu sans opposition
80020,Notre-Dame-de-la-Paix,7,Outaouais,,,6,C,Conseiller,Mercier-Danis,Nicole,f,SORTA,,586,0,0,Élu sans opposition
82010,Notre-Dame-de-la-Salette,7,Outaouais,,,0,M,Maire,LEFEBVRE,SYLVAIN,m,NONSO,,651,129,9,Non élu
82010,Notre-Dame-de-la-Salette,7,Outaouais,,,0,M,Maire,LÉGARÉ,DENIS,m,NONSO,,651,173,9,Élu
82010,Notre-Dame-de-la-Salette,7,Outaouais,,,1,C,Conseiller,BRUNET,ANTONIN,m,SORTA,,651,0,0,Élu sans opposition
82010,Notre-Dame-de-la-Salette,7,Outaouais,,,2,C,Conseiller,BOILEAU,JEAN-DANIEL,m,NONSO,,651,0,0,Élu sans opposition
82010,Notre-Dame-de-la-Salette,7,Outaouais,,,3,C,Conseiller,BOUCHER,JEAN-CLAUDE,m,SORTA,,651,0,0,Élu sans opposition
82010,Notre-Dame-de-la-Salette,7,Outaouais,,,4,C,Conseiller,THOMAS,SAMY,m,NONSO,,651,0,0,Élu sans opposition
82010,Notre-Dame-de-la-Salette,7,Outaouais,,,5,C,Conseiller,MORIN,ETIENNE,m,NONSO,,651,0,0,Élu sans opposition
82010,Notre-Dame-de-la-Salette,7,Outaouais,,,6,C,Conseiller,LATOUR,DENIS,m,SORTA,,651,0,0,Élu sans opposition
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,0,M,Maire,Bouchard,Lyna,f,NONSO,,186,57,3,Non élu
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,0,M,Maire,Tremblay,Daniel,m,SORTA,,186,93,3,Élu
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,1,C,Conseiller,Belley,Manon,f,NONSO,,186,66,5,Non élu
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,1,C,Conseiller,Dufour,Serge,m,SORTA,,186,82,5,Élu
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,2,C,Conseiller,Bouchard,Georgette,f,NONSO,,186,78,5,Élu
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,2,C,Conseiller,Schmitt,Normand,m,SORTA,,186,70,5,Non élu
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,3,C,Conseiller,de Launière,Rita,f,NONSO,,186,67,5,Non élu
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,3,C,Conseiller,Valois,Donald,m,SORTA,,186,81,5,Élu
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,4,C,Conseiller,Claveau,Nicolas,m,NONSO,,186,51,3,Non élu
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,4,C,Conseiller,Lalancette,Édith,f,SORTA,,186,99,3,Élu
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,5,C,Conseiller,Côté,André,m,SORTA,,186,0,0,Élu sans opposition
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,6,C,Conseiller,de Launière,Louise,f,NONSO,,186,94,5,Élu
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,6,C,Conseiller,Guay,Solange,f,NONSO,,186,31,5,Non élu
92060,Notre-Dame-de-Lorette,2,Saguenay--Lac-Saint-Jean,,,6,C,Conseiller,Parent,Carmen,f,SORTA,,186,23,5,Non élu
32080,Notre-Dame-de-Lourdes,17,Centre-du-Québec,,,0,M,Maire,Bédard,Jocelyn,m,SORTA,,0,0,0,Élu sans opposition
32080,Notre-Dame-de-Lourdes,17,Centre-du-Québec,,,1,C,Conseiller,Laliberté,Donald,m,SORTA,,0,0,0,Élu sans opposition
32080,Notre-Dame-de-Lourdes,17,Centre-du-Québec,,,2,C,Conseiller,Carrier,Jean-François,m,SORTA,,0,0,0,Élu sans opposition
32080,Notre-Dame-de-Lourdes,17,Centre-du-Québec,,,3,C,Conseiller,Sarao,Michel,m,NONSO,,0,0,0,Élu sans opposition
32080,Notre-Dame-de-Lourdes,17,Centre-du-Québec,,,4,C,Conseiller,Samson,Sophie,f,SORTA,,0,0,0,Élu sans opposition
32080,Notre-Dame-de-Lourdes,17,Centre-du-Québec,,,5,C,Conseiller,Brulé,Pascal,m,NONSO,,0,0,0,Élu sans opposition
32080,Notre-Dame-de-Lourdes,17,Centre-du-Québec,,,6,C,Conseiller,Payette,Yves,m,SORTA,,0,0,0,Élu sans opposition
61045,Notre-Dame-de-Lourdes,14,Lanaudière,,,0,M,Maire,Geoffroy,Céline,f,SORTA,,2196,798,26,Élu
61045,Notre-Dame-de-Lourdes,14,Lanaudière,,,0,M,Maire,Moreau,Fernand,m,NONSO,,2196,98,26,Non élu
61045,Notre-Dame-de-Lourdes,14,Lanaudière,,,1,C,Conseiller,Blanchette,Marthe,f,SORTA,,2196,0,0,Élu sans opposition
61045,Notre-Dame-de-Lourdes,14,Lanaudière,,,2,C,Conseiller,Guilbault,Pierre,m,SORTA,,2196,0,0,Élu sans opposition
61045,Notre-Dame-de-Lourdes,14,Lanaudière,,,3,C,Conseiller,Venne,Pierre,m,SORTA,,2196,0,0,Élu sans opposition
61045,Notre-Dame-de-Lourdes,14,Lanaudière,,,4,C,Conseiller,Belleville,Réjean,m,SORTA,,2196,0,0,Élu sans opposition
61045,Notre-Dame-de-Lourdes,14,Lanaudière,,,5,C,Conseiller,Beaulieu,Marie,f,NONSO,,2196,301,72,Non élu
61045,Notre-Dame-de-Lourdes,14,Lanaudière,,,5,C,Conseiller,Marion,Christine,f,SORTA,,2196,546,72,Élu
61045,Notre-Dame-de-Lourdes,14,Lanaudière,,,6,C,Conseiller,Asselin,Louis,m,NONSO,,2196,333,74,Non élu
61045,Notre-Dame-de-Lourdes,14,Lanaudière,,,6,C,Conseiller,Picard,Michel,m,SORTA,,2196,517,74,Élu
35005,Notre-Dame-de-Montauban,4,Mauricie,,,0,M,Maire,Lavoie,Jean-Guy,m,SORTA,,848,371,35,Élu
35005,Notre-Dame-de-Montauban,4,Mauricie,,,0,M,Maire,Turcotte,André,m,NONSO,,848,63,35,Non élu
35005,Notre-Dame-de-Montauban,4,Mauricie,,,1,C,Conseiller,Martel,Jean-Louis,m,NONSO,,848,0,0,Élu sans opposition
35005,Notre-Dame-de-Montauban,4,Mauricie,,,2,C,Conseiller,Delisle,Gérald,m,SORTA,,848,0,0,Élu sans opposition
35005,Notre-Dame-de-Montauban,4,Mauricie,,,3,C,Conseiller,Denis,Isabelle,f,NONSO,,848,0,0,Élu sans opposition
35005,Notre-Dame-de-Montauban,4,Mauricie,,,4,C,Conseiller,Arsenault,Jacinthe,f,NONSO,,848,142,848,Non élu
35005,Notre-Dame-de-Montauban,4,Mauricie,,,4,C,Conseiller,Morasse Léveillée,Diane,f,SORTA,,848,321,848,Élu
35005,Notre-Dame-de-Montauban,4,Mauricie,,,5,C,Conseiller,Sasseville,Michel,m,NONSO,,848,0,0,Élu sans opposition
35005,Notre-Dame-de-Montauban,4,Mauricie,,,6,C,Conseiller,Pagé,Yves,m,SORTA,,848,0,0,Élu sans opposition
79010,Notre-Dame-de-Pontmain,15,Laurentides,,,0,M,Maire,Beaulieu,Lyz,f,SORTA,,797,288,3,Élu
79010,Notre-Dame-de-Pontmain,15,Laurentides,,,0,M,Maire,Gareau,Huguette,f,NONSO,,797,140,3,Non élu
79010,Notre-Dame-de-Pontmain,15,Laurentides,,,1,C,Conseiller,Bondu,Mélanie,f,SORTA,,797,0,0,Élu sans opposition
79010,Notre-Dame-de-Pontmain,15,Laurentides,,,2,C,Conseiller,Racicot,Normand,m,NONSO,,797,0,0,Élu sans opposition
79010,Notre-Dame-de-Pontmain,15,Laurentides,,,3,C,Conseiller,Grenier,Henri,m,SORTA,,797,213,6,Élu
79010,Notre-Dame-de-Pontmain,15,Laurentides,,,3,C,Conseiller,Perreault,Pierre,m,NONSO,,797,212,6,Non élu
79010,Notre-Dame-de-Pontmain,15,Laurentides,,,4,C,Conseiller,Campbell,Jason,m,NONSO,,797,158,3,Non élu
79010,Notre-Dame-de-Pontmain,15,Laurentides,,,4,C,Conseiller,Gougeon,Josée,f,NONSO,,797,270,3,Élu
79010,Notre-Dame-de-Pontmain,15,Laurentides,,,5,C,Conseiller,Viens Deschatelets,Liliane,f,NONSO,,797,0,0,Élu sans opposition
79010,Notre-Dame-de-Pontmain,15,Laurentides,,,6,C,Conseiller,Doucet,Alide,m,NONSO,,797,232,8,Élu
79010,Notre-Dame-de-Pontmain,15,Laurentides,,,6,C,Conseiller,Taillon,Alain,m,NONSO,,797,191,8,Non élu
46100,Notre-Dame-de-Stanbridge,16,Montérégie,,,0,M,Maire,Simard Gendreault,Ginette,f,SORTA,,562,0,0,Élu sans opposition
46100,Notre-Dame-de-Stanbridge,16,Montérégie,,,1,C,Conseiller,Buchanan,Richard,m,NONSO,,562,163,1,Élu
46100,Notre-Dame-de-Stanbridge,16,Montérégie,,,1,C,Conseiller,Nadeau,Marie,f,NONSO,,562,89,1,Non élu
46100,Notre-Dame-de-Stanbridge,16,Montérégie,,,2,C,Conseiller,Boulet,France,f,SORTA,,562,0,0,Élu sans opposition
46100,Notre-Dame-de-Stanbridge,16,Montérégie,,,3,C,Conseiller,Morlot,Claudia,f,SORTA,,562,0,0,Élu sans opposition
46100,Notre-Dame-de-Stanbridge,16,Montérégie,,,4,C,Conseiller,Santerre,Roger,m,SORTA,,562,0,0,Élu sans opposition
46100,Notre-Dame-de-Stanbridge,16,Montérégie,,,5,C,Conseiller,Tétreault,Daniel,m,SORTA,,562,0,0,Élu sans opposition
46100,Notre-Dame-de-Stanbridge,16,Montérégie,,,6,C,Conseiller,Gaboriault,Robert,m,SORTA,,562,0,0,Élu sans opposition
30010,Notre-Dame-des-Bois,5,Estrie,,,0,M,Maire,Gobeil,Jean-Louis,m,SORTA,,869,251,6,Non élu
30010,Notre-Dame-des-Bois,5,Estrie,,,0,M,Maire,Goyette,Yvan,m,NONSO,,869,295,6,Élu
30010,Notre-Dame-des-Bois,5,Estrie,,,1,C,Conseiller,Demers,Julie,f,NONSO,,869,57,0,Élu
30010,Notre-Dame-des-Bois,5,Estrie,,,1,C,Conseiller,Prévost,Hélène,f,SORTA,,869,43,0,Non élu
30010,Notre-Dame-des-Bois,5,Estrie,,,2,C,Conseiller,Pepin,Roger,m,NONSO,,869,17,1,Non élu
30010,Notre-Dame-des-Bois,5,Estrie,,,2,C,Conseiller,Savage,Joanne,f,SORTA,,869,47,1,Élu
30010,Notre-Dame-des-Bois,5,Estrie,,,3,C,Conseiller,Dumont,France,f,NONSO,,869,34,1,Non élu
30010,Notre-Dame-des-Bois,5,Estrie,,,3,C,Conseiller,Fortier,Rita,f,NONSO,,869,56,1,Élu
30010,Notre-Dame-des-Bois,5,Estrie,,,4,C,Conseiller,Charbonneau,Sylvie,f,SORTA,,869,62,0,Non élu
30010,Notre-Dame-des-Bois,5,Estrie,,,4,C,Conseiller,Vallières,Marc-André,m,NONSO,,869,64,0,Élu
30010,Notre-Dame-des-Bois,5,Estrie,,,5,C,Conseiller,Beaudin,Alfred Junior,m,NONSO,,869,50,4,Non élu
30010,Notre-Dame-des-Bois,5,Estrie,,,5,C,Conseiller,Goyette,Raymond,m,NONSO,,869,63,4,Élu
30010,Notre-Dame-des-Bois,5,Estrie,,,6,C,Conseiller,Noel,Jean-Guy,m,NONSO,,869,34,4,Élu
30010,Notre-Dame-des-Bois,5,Estrie,,,6,C,Conseiller,Simard,Donald,m,SORTA,,869,17,4,Non élu
15025,Notre-Dame-des-Monts,3,Capitale-Nationale,,,0,M,Maire,Girard,Mélissa,f,NONSO,,718,0,0,Élu sans opposition
15025,Notre-Dame-des-Monts,3,Capitale-Nationale,,,1,C,Conseiller,Lajoie,Donatha,f,NONSO,,718,0,0,Élu sans opposition
15025,Notre-Dame-des-Monts,3,Capitale-Nationale,,,2,C,Conseiller,Gilbert,Marie-Claude,f,SORTA,,718,0,0,Élu sans opposition
15025,Notre-Dame-des-Monts,3,Capitale-Nationale,,,3,C,Conseiller,Girard,Alexandre,m,NONSO,,718,0,0,Élu sans opposition
15025,Notre-Dame-des-Monts,3,Capitale-Nationale,,,4,C,Conseiller,Mercier Lavoie,Marie-Noelle,f,NONSO,,718,0,0,Élu sans opposition
